"2504163","M","1500","1200"
"2502365","M","1500","1200"
"2500657","M","1500","1200"
"2506549","M","1500","1200"
"2506890","M","1500","1200"
"9537922","U","2050","1400"
"7122615","M","2200","1700"
"3334148","M","1500","1200"
"9530793","M","1700","0700"
"3283736","M","1700","3400"
"7213302","M","0700","0150"
"2501959","M","1500","1200"
"2224609","M","2100","0250"
"2223036","M","2100","0250"
"9225048","M","1500","1200"
"3256754","M","1500","1200"
"3259108","M","1500","1200"
"3282943","M","1700","3300"
"5864809","M","1700","1300"
"6835825","M","0975","0200"
"9533676","M","2050","1400"
"5860840","U","",""
"1035733","M","1700","3800"
"9538920","M","1700","0700"
"9530504","M","1700","3300"
"1071916","M","2050","1500"
"3256337","M","1500","1200"
"3256857","M","1500","1200"
"3258307","M","1500","1200"
"1953931","M","1200","9900"
"9530403","U","2050","1400"
"2500998","M","1500","1200"
"2500338","M","1500","1200"
"9531741","M","1700","3300"
"3858429","M","1500","1200"
"3858467","U","1500","1200"
"8539155","U","2050","1400"
"3854489","U","1500","1200"
"5835022","U","2200","0800"
"9538445","U","2050","1400"
"3336379","U","",""
"3289236","M","1700","3500"
"3281768","M","1700","3500"
"3288009","M","1700","3500"
"3285736","M","1700","3500"
"9535953","M","2050","1400"
"8886112","M","0100","0700"
"1073336","M","3000","1600"
"1079316","M","3000","1600"
"1079162","M","1700","3800"
"6286361","M","0500","0625"
"1209896","U","2050","1400"
"1203503","M","1700","2600"
"1074831","M","1700","3800"
"4127714","U","1800","2210"
"4125221","U","1800","2210"
"4121594","U","1800","2210"
"4123198","U","1800","2210"
"4121537","U","1800","2210"
"4124811","U","1800","2210"
"4124461","U","1800","2210"
"4125200","U","1800","2210"
"4121662","U","1800","2210"
"4123189","M","1800","2210"
"4129475","U","1800","2210"
"4120329","U","1800","2220"
"4121842","U","1800","2220"
"4122400","U","1800","2220"
"4127328","U","1800","2220"
"4124705","U","1800","2220"
"5634030","M","0700","0500"
"1070183","U","1700","3800"
"3288356","M","1700","3500"
"3870403","M","0900","0200"
"3285819","M","1700","3500"
"3281475","M","1700","0700"
"3287740","M","1700","3400"
"9281774","M","1000","2100"
"9282379","M","1000","2100"
"9285608","M","1000","2100"
"9289229","M","1000","2100"
"9280712","M","1000","2100"
"9281451","M","1000","2100"
"9282978","M","1000","2100"
"9282538","M","1000","2100"
"9288818","M","1000","2100"
"9289558","M","1000","2100"
"9288857","M","1000","2100"
"9287589","M","1000","2100"
"9283308","M","1000","2100"
"9285271","M","1000","2100"
"9285223","M","1000","2100"
"3651963","M","2050","1400"
"2504568","M","1500","1200"
"2506743","M","1500","1200"
"9298767","M","2600","0650"
"3287609","M","1700","3500"
"3786141","U","2050","1400"
"3283527","M","1700","3500"
"3780082","U","1800","3600"
"3941302","U","2050","1400"
"1673571","M","2600","0600"
"3943810","M","2050","1400"
"3872782","M","2050","1400"
"9102888","M","3500","9900"
"2504147","M","1500","1200"
"1868359","M","0700","0150"
"1957263","M","1200","0700"
"5028671","M","2050","1400"
"3289686","U","2050","1400"
"9531541","M","1700","3300"
"9538522","M","1700","3300"
"3251485","M","1500","1200"
"9539679","U","1700","0700"
"2940495","M","1700","3800"
"2509341","M","1500","1200"
"2506150","M","1500","1200"
"2500558","M","1500","1200"
"2504224","M","1500","1200"
"2504610","M","1500","1200"
"2507970","M","1500","1200"
"2505436","M","1500","1200"
"2506717","M","1500","1200"
"3849968","M","1700","0700"
"3284549","M","1700","3400"
"3656315","M","2050","1400"
"3847406","U","2050","1400"
"3662357","M","9100","0100"
"8223399","M","1700","3500"
"3720017","M","2500","9900"
"9539615","U","2050","1400"
"1828726","M","2200","0800"
"9233845","M","0975","0300"
"5863740","M","2050","1400"
"5869144","M","1700","3500"
"5866869","M","1700","3500"
"3184318","M","0700","0150"
"1673963","M","2600","0690"
"2502616","M","1500","1200"
"2502045","M","1500","1200"
"2503964","M","1500","1200"
"2504617","M","1500","1200"
"3333787","M","1500","1200"
"3872253","M","0500","0875"
"3650152","U","2050","1400"
"1070230","M","2600","0690"
"1070523","M","2600","0690"
"1254485","M","0100","0400"
"3872322","M","0500","0875"
"3876944","M","0500","0875"
"3285932","M","1700","3400"
"4430179","M","1600","0400"
"2508247","M","1500","1200"
"2508671","M","1500","1200"
"2500150","M","1500","1200"
"2503992","M","1500","1200"
"2509273","M","1500","1200"
"2500188","M","1500","1200"
"2508964","M","1500","1200"
"2508352","M","1500","1200"
"2507128","M","1500","1200"
"2506542","M","1500","1200"
"2509947","M","1500","1200"
"2506539","M","1500","1200"
"2508066","M","1500","1200"
"2506842","M","1500","1200"
"2507191","M","1500","1200"
"2503039","M","1500","1200"
"2501324","M","1500","1200"
"2503941","M","1500","1200"
"2500136","M","1500","1200"
"2506689","M","1500","1200"
"2504194","M","1500","1200"
"2500521","M","1500","1200"
"2504885","M","1500","1200"
"2504053","M","1500","1200"
"2504035","M","1500","1200"
"2505113","M","1500","1200"
"2501180","M","1500","1200"
"2505590","M","1500","1200"
"2504801","M","1500","1200"
"2500827","M","1500","1200"
"2502789","M","1500","1200"
"2508814","M","1500","1200"
"2503967","M","1500","1200"
"2507370","M","1500","1200"
"2505273","M","1500","1200"
"2502127","M","1500","1200"
"2506972","M","1500","1200"
"2503605","M","1500","1200"
"2505132","M","1500","1200"
"2501333","M","1500","1200"
"2501742","M","1500","1200"
"3872581","M","0500","0875"
"3871963","M","0500","0875"
"3871453","M","2050","1400"
"1204852","M","1700","0700"
"9225306","U","3000","9900"
"1070660","M","1700","3800"
"1074454","M","1700","3800"
"1075676","M","1700","3800"
"6009351","U","2050","1600"
"9530209","M","1700","3300"
"6000746","U","2050","1400"
"6000989","U","2050","1400"
"6004955","U","2050","1400"
"2094278","U","1700","3800"
"9280364","M","1000","2100"
"9532762","M","1700","3300"
"3284158","M","1700","3300"
"5022314","U","2050","1400"
"3872084","M","0500","0875"
"9535903","M","1700","3300"
"1869075","M","0700","0150"
"2904779","M","0700","0150"
"3259778","M","1500","1200"
"6008533","U","2200","1900"
"3332385","M","1500","1200"
"3872655","M","0500","0875"
"3782734","U","1700","0700"
"9459714","M","0700","0150"
"9452458","M","0700","0150"
"1159003","M","1700","3500"
"1150747","M","1700","3500"
"3256013","M","1500","1200"
"3253170","M","1500","1200"
"9458127","M","2200","9900"
"3251235","M","1500","1200"
"6006433","U","2050","1400"
"3251496","M","1500","1200"
"7210938","M","0700","0150"
"1207094","U","2050","1400"
"3338546","M","1500","1200"
"3252939","M","1500","1200"
"3663245","M","9100","0300"
"3281130","M","1700","0700"
"9536921","U","2050","1400"
"7314382","U","2050","1400"
"7317990","U","2050","1400"
"7311719","U","2050","1400"
"1868232","M","2600","0690"
"8222588","M","1700","3500"
"8222455","M","1700","3500"
"8220880","M","1700","3500"
"1208143","M","1700","0700"
"5642471","M","0975","0300"
"8884254","M","0100","0700"
"9530162","U","2050","1400"
"3286761","M","2050","1400"
"3872666","M","0500","0875"
"7217221","M","0700","0150"
"8221751","M","1700","3400"
"5027657","U","2050","1400"
"6988814","U","1600","0600"
"3875585","M","0500","0875"
"3256294","M","1500","1200"
"9282096","M","1000","2100"
"9286766","M","1000","2100"
"9289858","M","1000","2100"
"9286887","M","1000","2100"
"3877242","M","0500","0875"
"7211854","M","0700","0150"
"1866866","M","2600","0650"
"2094366","M","1700","3800"
"3257872","M","1500","1200"
"3253629","M","1500","1200"
"9532146","M","1700","0700"
"1070046","M","2200","0250"
"3728235","U","2500","9900"
"5473504","M","0100","0700"
"5867979","M","1700","3300"
"9539982","U","2050","1400"
"6005166","U","2050","1400"
"3251801","M","1500","1200"
"3252056","M","1500","1200"
"3878101","M","0500","0875"
"3258228","M","1500","1200"
"3257728","M","1500","1200"
"5026153","M","1700","0700"
"9535666","M","1700","3500"
"3251828","M","1500","1200"
"5146239","M","1800","2240"
"8221846","M","1700","3500"
"9539956","U","1700","3300"
"9539255","U","1700","3300"
"2092534","M","1700","3800"
"3256862","M","1500","1200"
"5867884","M","1700","3300"
"2093323","M","1700","3800"
"1630645","M","0700","0150"
"1633613","M","0700","0150"
"1637279","M","0700","0150"
"7550278","M","1400","9900"
"3259822","M","1500","1200"
"5867829","M","1700","3500"
"3251610","M","1500","1200"
"3252582","M","1500","1200"
"3258132","M","1500","1200"
"3255072","M","1500","1200"
"5021175","U","2050","1400"
"3254728","M","1500","1200"
"3257517","M","1500","1200"
"3252579","M","1500","1200"
"3251964","M","1500","1200"
"3250100","M","1500","1200"
"3256033","M","1500","1200"
"3259555","M","1500","1200"
"7318260","U","2050","1400"
"3256916","M","1500","1200"
"3254551","M","1500","1200"
"3851120","M","1500","1200"
"3289188","M","1700","3400"
"3254759","M","1500","1200"
"3252222","M","1500","1200"
"3250382","M","1500","1200"
"3851391","M","1800","0300"
"3256421","M","1500","1200"
"3258984","M","1500","1200"
"3258385","M","1500","1200"
"3256902","M","1500","1200"
"5862777","U","",""
"1864050","M","1500","9900"
"3281690","M","1700","3400"
"9239970","M","0975","0300"
"1865047","M","0700","0150"
"3858380","M","1500","1200"
"3850950","M","1500","1200"
"3852649","M","1500","1200"
"1152793","M","1000","2000"
"3255534","M","1500","1200"
"3255094","M","1500","1200"
"3257169","M","1500","1200"
"3259994","M","1500","1200"
"1862453","M","2600","0690"
"6003033","M","1700","2800"
"1209715","M","1700","3500"
"3252489","M","1500","1200"
"3250188","M","1500","1200"
"3257774","M","1500","1200"
"3250655","M","1500","1200"
"3257380","M","1500","1200"
"3255672","M","1500","1200"
"3258145","M","1500","1200"
"3255434","M","1500","1200"
"3250395","M","1500","1200"
"3259910","M","1500","1200"
"3254856","M","1500","1200"
"8223421","M","1700","0700"
"9283289","M","1000","2100"
"3255288","M","1500","1200"
"9533114","U","2050","1400"
"3288894","U","2050","1400"
"3255376","M","1500","1200"
"1865706","M","0700","0150"
"1869101","U","0700","0150"
"3252710","M","1500","1200"
"3871504","M","0900","0200"
"3873888","M","0500","0875"
"3284320","M","1700","3400"
"1862845","M","0700","0150"
"3255027","M","1500","1200"
"3259959","M","1500","1200"
"3253506","M","1500","1200"
"3251046","M","1500","1200"
"3258154","M","1500","1200"
"3250093","M","1500","1200"
"3256070","M","1500","1200"
"1863594","M","2200","1900"
"1209302","U","2050","1400"
"3256647","M","1500","1200"
"2302021","M","1400","0100"
"3251084","M","1500","1200"
"3876920","U","2050","1400"
"3871201","M","0500","0875"
"3873954","M","0500","0875"
"3256230","M","1500","1200"
"8224467","M","1700","3400"
"1023868","M","2500","0700"
"3657282","U","2050","1400"
"3281075","M","2050","1400"
"3280275","M","1700","3400"
"8227839","M","1700","3400"
"3254826","M","1500","1200"
"1860555","M","0700","0150"
"1865790","M","0700","0150"
"1867183","M","0700","0150"
"1863425","M","0700","0150"
"1868701","M","0700","0150"
"1865248","M","0700","0150"
"3282850","M","1700","3400"
"3281888","M","1700","3400"
"3286252","U","1700","3400"
"6982076","M","2600","0450"
"3255525","M","1500","1200"
"3257861","M","1500","1200"
"3258409","M","1500","1200"
"5868658","M","1700","3500"
"1355252","M","1500","1200"
"1352004","M","1500","1200"
"1359296","M","1500","1200"
"1200578","U","2050","1400"
"3874300","M","2050","1400"
"3852110","M","1500","1200"
"3873712","M","0500","0875"
"7219972","M","0700","0150"
"7211932","M","0700","0150"
"1702694","M","0700","0350"
"1708710","M","0700","0350"
"1701226","M","0700","0350"
"1704280","M","0700","0350"
"3784173","M","0975","0300"
"1701001","M","2600","0690"
"9532724","M","1700","3300"
"4126105","U","1800","2240"
"1139129","U","1800","2240"
"8882928","M","0700","0150"
"8881655","M","0700","0150"
"3286931","M","1700","1300"
"1952334","U","1800","2220"
"1957265","U","1800","2210"
"1957569","U","1800","2210"
"1959663","U","1800","2230"
"1953460","U","1800","2230"
"1955073","U","1800","2210"
"1955025","U","1800","2210"
"1957205","U","1800","2210"
"1958599","U","1800","2210"
"3252558","M","1500","1200"
"1320148","M","1800","1700"
"1329554","U","1800","2300"
"4126055","U","1800","2240"
"4120714","U","1800","2240"
"4124227","U","1800","2240"
"4128570","U","1800","2240"
"4129939","U","1800","2240"
"4122774","U","1800","2210"
"1952397","U","1800","2220"
"1953923","U","1800","2220"
"4128908","U","1800","2210"
"1328765","U","1800","2240"
"2285306","U","1800","0700"
"4121886","U","1800","2210"
"8882160","U","0100","0700"
"4123237","U","1800","2210"
"4122254","U","1800","2230"
"4125697","U","1800","2210"
"4123915","U","1800","2240"
"4124124","U","1800","2240"
"3877169","M","1700","0700"
"3871539","M","0500","0875"
"4128455","U","1800","2220"
"4127858","U","1800","2240"
"4129382","U","1800","2240"
"4121384","U","1800","2230"
"4121075","U","1800","2230"
"3257672","M","1500","1200"
"4124912","U","1800","2210"
"1202553","U","2050","1400"
"3255161","M","1500","1200"
"3254288","M","1500","1200"
"6122328","U","1800","1300"
"4126956","U","1800","2210"
"4123114","U","1800","2240"
"1230660","U","1800","0300"
"3877549","M","1700","3400"
"3876401","M","1700","3400"
"2361292","U","1800","3000"
"5028512","M","1700","3300"
"3283934","U","2050","1400"
"1236704","U","2800","0350"
"3250838","M","1500","1200"
"2426768","U","1800","0960"
"4126752","U","1800","2240"
"4127491","U","1800","2240"
"2368129","M","2800","9900"
"4126334","U","1800","2240"
"7870101","M","1410","1600"
"7872117","M","1400","0100"
"4123452","U","1800","2230"
"4121440","U","1800","2210"
"4123621","U","1800","2210"
"4122046","U","1800","2210"
"4127284","U","1800","2210"
"3870790","M","0500","0875"
"3876493","M","0500","0875"
"1954534","U","1200","0100"
"1613244","U","1700","3900"
"4126505","U","1800","2210"
"4123660","U","1800","2210"
"1951013","M","1800","2210"
"1951479","U","1800","2210"
"1951431","U","1800","2210"
"1955008","U","1800","2210"
"3285284","M","1700","3300"
"2369821","U","2800","0350"
"5447815","U","2800","9900"
"3257204","M","1500","1200"
"3258242","M","1500","1200"
"3254711","M","1500","1200"
"3253092","M","1500","1200"
"3258980","M","1500","1200"
"3255699","M","1500","1200"
"2421577","M","1500","1600"
"4128970","U","1800","2220"
"1709301","M","0700","0350"
"1708507","M","0700","0350"
"1707496","M","0700","0350"
"6522986","M","0700","0150"
"5443983","U","1800","0100"
"5445752","U","2800","0350"
"5449459","U","1800","0800"
"1955219","U","1800","2210"
"1954734","U","1800","2210"
"1957987","U","1800","2210"
"3289136","M","2050","1400"
"4126319","U","1800","2210"
"4121581","U","1800","2210"
"4121050","U","1800","2210"
"4128818","U","1800","2230"
"7316236","U","1800","0350"
"4128831","U","1800","2210"
"4122277","U","1800","2210"
"1121917","M","1700","2500"
"6007288","U","1700","3400"
"4129191","U","1800","2210"
"1861112","M","0700","0150"
"6654723","M","0700","0150"
"5443234","M","0700","0150"
"1061443","M","2050","1400"
"1064147","U","2050","1400"
"1065891","M","2050","1400"
"4127492","U","1800","2210"
"5443666","M","1800","2100"
"4123525","U","1800","2210"
"5441568","U","1800","1500"
"5447679","U","1800","0100"
"4126430","U","1800","2240"
"7314467","U","1900","0850"
"1958696","U","1800","2210"
"4124495","U","1800","2210"
"4122484","U","1800","2210"
"4120166","U","1800","2210"
"2426960","M","1500","1600"
"3288444","U","2050","1400"
"4125171","U","1800","2210"
"4128094","U","1800","2210"
"7219006","U","1800","0920"
"7215599","U","1800","0920"
"7218436","U","1800","0920"
"4123907","U","1800","2240"
"4121935","U","1800","2240"
"4120053","U","1800","2240"
"4124565","U","1800","2240"
"5448974","U","2800","9900"
"5446613","U","1800","2100"
"5442724","U","1800","0700"
"3789302","U","1700","0700"
"4123008","U","1800","2210"
"4125931","U","1800","2210"
"4128197","U","1800","2210"
"4126186","U","1800","2210"
"4123682","U","1800","2210"
"4127627","U","1800","2210"
"1354059","U","1500","1000"
"1354665","U","1500","1000"
"4128046","U","1800","2210"
"4127517","U","1800","2220"
"3876233","M","0500","0875"
"1951818","U","1800","2210"
"1958671","U","1800","2210"
"1955870","U","1800","2210"
"3251177","M","1500","1200"
"3255820","M","1500","1200"
"5646837","U","1800","2240"
"9530646","M","1700","3400"
"9536443","M","1700","3400"
"4124428","U","1800","2210"
"3876324","M","0500","0875"
"3282210","M","1700","1500"
"3876454","U","1200","0700"
"1253788","M","0100","0200"
"4128302","U","1800","2210"
"4129915","U","1800","2210"
"5863622","M","1700","3400"
"1958684","U","1800","2210"
"1951604","U","1800","2210"
"1957801","U","1800","2210"
"1951292","U","1800","2240"
"1956078","U","1800","2210"
"1953454","U","1800","2210"
"1950132","U","1800","2210"
"1954999","U","1800","2210"
"1957922","U","1800","2210"
"1954471","U","1800","2210"
"1952067","U","1800","2210"
"1954683","U","1800","2220"
"1950574","U","1800","2220"
"1957122","U","1800","2220"
"3870210","M","0500","0875"
"4125445","U","1800","2210"
"9536020","M","1700","0700"
"8779930","U","1800","0500"
"4121844","U","1800","2210"
"4126947","U","1800","2210"
"4120524","U","1800","2210"
"4124888","U","1800","2210"
"4125672","U","1800","2210"
"4121653","U","1800","2210"
"4120690","U","1800","2210"
"5022762","M","2050","1400"
"4122647","U","1800","2210"
"3944401","M","2050","1400"
"1207911","U","2050","1400"
"8039595","U","1800","2210"
"1955382","U","1800","2240"
"4125710","U","1800","2240"
"4129828","U","1800","2210"
"3282142","M","1700","3400"
"2281524","U","2050","1400"
"1325643","U","1800","0940"
"4125831","U","1800","2220"
"4120543","U","1800","2210"
"4127796","U","1800","2210"
"4122927","U","1800","2210"
"4125255","U","1800","2210"
"3872479","M","0500","0875"
"3875259","M","0500","0875"
"1386841","U","1800","0700"
"1321167","U","1800","2300"
"4128616","U","1800","2210"
"4120666","U","1800","2210"
"4125336","U","1800","2210"
"4123455","U","1800","2210"
"4120003","U","1800","2210"
"3288888","U","1700","3500"
"1959552","U","1800","2210"
"1959720","U","1800","2210"
"1956921","U","1800","2210"
"1952857","U","1800","2210"
"3657541","U","2800","0350"
"5444565","U","1800","2100"
"9539405","M","1700","0700"
"4127106","U","1800","2220"
"4127454","U","1800","2240"
"1327053","U","1800","2300"
"4123199","U","1800","2240"
"4127588","U","1800","2210"
"4124171","U","1800","2240"
"4129319","U","1800","2220"
"1952316","M","1200","0700"
"4125943","U","1800","2210"
"4120307","U","1800","2220"
"4127859","U","1800","2210"
"4125848","U","1800","2210"
"4128368","U","1800","2210"
"3280511","M","1000","1100"
"1327604","U","1800","2300"
"4122481","U","1800","2210"
"4128018","U","1800","2210"
"4125939","U","1800","2210"
"4123441","U","1800","2210"
"1386226","U","1800","0700"
"1329783","U","1800","1500"
"1322105","U","1800","0920"
"1320064","U","1800","0910"
"1203989","U","2050","1400"
"1957753","U","1800","2210"
"1326524","U","1800","2300"
"3850648","M","1500","1200"
"3256909","M","1500","1200"
"8887649","M","0700","0150"
"1328327","U","1800","2300"
"1320344","M","1600","9900"
"4122796","U","1800","2210"
"2500918","M","1500","1200"
"2508645","M","1500","1200"
"1952865","U","1800","2230"
"1078142","M","1600","2500"
"1077093","M","1600","2500"
"1618218","M","2800","0800"
"1325924","U","1800","0940"
"1327578","U","1800","3500"
"2501058","M","1500","1200"
"1327757","M","1800","9900"
"4123141","U","1800","2210"
"4127113","U","1800","2210"
"3284729","M","2050","1400"
"4122739","U","1800","2210"
"1329345","U","1800","9900"
"1618890","U","2800","0800"
"1950596","U","1800","2230"
"1959589","U","1800","2230"
"1959936","U","1800","2230"
"1958231","U","1800","2230"
